office,id,ad,ed,candidate,party,votes
Surrogate Queens,26824,32,28,WRITE-IN,,3
Surrogate Queens,26824,32,29,Cassandra A. Johnson,Democratic,385
Surrogate Queens,26824,32,29,Stephen H. Weiner,Republican,37
Surrogate Queens,26824,32,29,Stephen H. Weiner,Conservative/Common Sense,12
Surrogate Queens,26824,32,29,WRITE-IN,,0
Surrogate Queens,26824,32,30,Cassandra A. Johnson,Democratic,428
Surrogate Queens,26824,32,30,Stephen H. Weiner,Republican,76
Surrogate Queens,26824,32,30,Stephen H. Weiner,Conservative/Common Sense,13
Surrogate Queens,26824,32,30,WRITE-IN,,1
Surrogate Queens,26824,32,31,Cassandra A. Johnson,Democratic,450
Surrogate Queens,26824,32,31,Stephen H. Weiner,Republican,64
Surrogate Queens,26824,32,31,Stephen H. Weiner,Conservative/Common Sense,9
Surrogate Queens,26824,32,31,WRITE-IN,,0
Surrogate Queens,26824,32,32,Cassandra A. Johnson,Democratic,533
Surrogate Queens,26824,32,32,Stephen H. Weiner,Republican,83
Surrogate Queens,26824,32,32,Stephen H. Weiner,Conservative/Common Sense,9
Surrogate Queens,26824,32,32,WRITE-IN,,0
Surrogate Queens,26824,32,33,Cassandra A. Johnson,Democratic,204
Surrogate Queens,26824,32,33,Stephen H. Weiner,Republican,8
Surrogate Queens,26824,32,33,Stephen H. Weiner,Conservative/Common Sense,1
Surrogate Queens,26824,32,33,WRITE-IN,,0
Surrogate Queens,26824,32,34,Cassandra A. Johnson,Democratic,678
Surrogate Queens,26824,32,34,Stephen H. Weiner,Republican,42
Surrogate Queens,26824,32,34,Stephen H. Weiner,Conservative/Common Sense,10
Surrogate Queens,26824,32,34,WRITE-IN,,0
Surrogate Queens,26824,32,35,Cassandra A. Johnson,Democratic,268
Surrogate Queens,26824,32,35,Stephen H. Weiner,Republican,28
Surrogate Queens,26824,32,35,Stephen H. Weiner,Conservative/Common Sense,4
Surrogate Queens,26824,32,35,WRITE-IN,,0
Surrogate Queens,26824,32,36,Cassandra A. Johnson,Democratic,421
Surrogate Queens,26824,32,36,Stephen H. Weiner,Republican,40
Surrogate Queens,26824,32,36,Stephen H. Weiner,Conservative/Common Sense,4
Surrogate Queens,26824,32,36,WRITE-IN,,0
Surrogate Queens,26824,32,37,Cassandra A. Johnson,Democratic,692
Surrogate Queens,26824,32,37,Stephen H. Weiner,Republican,117
Surrogate Queens,26824,32,37,Stephen H. Weiner,Conservative/Common Sense,12
Surrogate Queens,26824,32,37,WRITE-IN,,2
Surrogate Queens,26824,32,38,Cassandra A. Johnson,Democratic,538
Surrogate Queens,26824,32,38,Stephen H. Weiner,Republican,84
Surrogate Queens,26824,32,38,Stephen H. Weiner,Conservative/Common Sense,14
Surrogate Queens,26824,32,38,WRITE-IN,,2
Surrogate Queens,26824,32,39,Cassandra A. Johnson,Democratic,463
Surrogate Queens,26824,32,39,Stephen H. Weiner,Republican,85
Surrogate Queens,26824,32,39,Stephen H. Weiner,Conservative/Common Sense,9
Surrogate Queens,26824,32,39,WRITE-IN,,5
Surrogate Queens,26824,32,40,Cassandra A. Johnson,Democratic,455
Surrogate Queens,26824,32,40,Stephen H. Weiner,Republican,65
Surrogate Queens,26824,32,40,Stephen H. Weiner,Conservative/Common Sense,5
Surrogate Queens,26824,32,40,WRITE-IN,,4
Surrogate Queens,26824,32,41,Cassandra A. Johnson,Democratic,332
Surrogate Queens,26824,32,41,Stephen H. Weiner,Republican,37
Surrogate Queens,26824,32,41,Stephen H. Weiner,Conservative/Common Sense,8
Surrogate Queens,26824,32,41,WRITE-IN,,1
Surrogate Queens,26824,32,42,Cassandra A. Johnson,Democratic,557
Surrogate Queens,26824,32,42,Stephen H. Weiner,Republican,79
Surrogate Queens,26824,32,42,Stephen H. Weiner,Conservative/Common Sense,14
Surrogate Queens,26824,32,42,WRITE-IN,,2
Surrogate Queens,26824,32,43,Cassandra A. Johnson,Democratic,618
Surrogate Queens,26824,32,43,Stephen H. Weiner,Republican,119
Surrogate Queens,26824,32,43,Stephen H. Weiner,Conservative/Common Sense,9
Surrogate Queens,26824,32,43,WRITE-IN,,1
Surrogate Queens,26824,32,44,Cassandra A. Johnson,Democratic,365
Surrogate Queens,26824,32,44,Stephen H. Weiner,Republican,24
Surrogate Queens,26824,32,44,Stephen H. Weiner,Conservative/Common Sense,2
Surrogate Queens,26824,32,44,WRITE-IN,,3
Surrogate Queens,26824,32,45,Cassandra A. Johnson,Democratic,390
Surrogate Queens,26824,32,45,Stephen H. Weiner,Republican,94
Surrogate Queens,26824,32,45,Stephen H. Weiner,Conservative/Common Sense,8
Surrogate Queens,26824,32,45,WRITE-IN,,3
Surrogate Queens,26824,32,46,Cassandra A. Johnson,Democratic,465
Surrogate Queens,26824,32,46,Stephen H. Weiner,Republican,49
Surrogate Queens,26824,32,46,Stephen H. Weiner,Conservative/Common Sense,8
Surrogate Queens,26824,32,46,WRITE-IN,,0
Surrogate Queens,26824,32,47,Cassandra A. Johnson,Democratic,522
Surrogate Queens,26824,32,47,Stephen H. Weiner,Republican,29
Surrogate Queens,26824,32,47,Stephen H. Weiner,Conservative/Common Sense,5
Surrogate Queens,26824,32,47,WRITE-IN,,1
Surrogate Queens,26824,32,48,Cassandra A. Johnson,Democratic,660
Surrogate Queens,26824,32,48,Stephen H. Weiner,Republican,59
Surrogate Queens,26824,32,48,Stephen H. Weiner,Conservative/Common Sense,5
Surrogate Queens,26824,32,48,WRITE-IN,,0
Surrogate Queens,26824,32,49,Cassandra A. Johnson,Democratic,440
Surrogate Queens,26824,32,49,Stephen H. Weiner,Republican,28
Surrogate Queens,26824,32,49,Stephen H. Weiner,Conservative/Common Sense,6
Surrogate Queens,26824,32,49,WRITE-IN,,0
Surrogate Queens,26824,32,50,Cassandra A. Johnson,Democratic,692
Surrogate Queens,26824,32,50,Stephen H. Weiner,Republican,62
Surrogate Queens,26824,32,50,Stephen H. Weiner,Conservative/Common Sense,8
Surrogate Queens,26824,32,50,WRITE-IN,,1
Surrogate Queens,26824,32,51,Cassandra A. Johnson,Democratic,699
Surrogate Queens,26824,32,51,Stephen H. Weiner,Republican,54
Surrogate Queens,26824,32,51,Stephen H. Weiner,Conservative/Common Sense,11
Surrogate Queens,26824,32,51,WRITE-IN,,0
Surrogate Queens,26824,32,52,Cassandra A. Johnson,Democratic,2
Surrogate Queens,26824,32,52,Stephen H. Weiner,Republican,0
Surrogate Queens,26824,32,52,Stephen H. Weiner,Conservative/Common Sense,0
Surrogate Queens,26824,32,52,WRITE-IN,,0
Surrogate Queens,26824,32,53,Cassandra A. Johnson,Democratic,859
Surrogate Queens,26824,32,53,Stephen H. Weiner,Republican,24
Surrogate Queens,26824,32,53,Stephen H. Weiner,Conservative/Common Sense,7
Surrogate Queens,26824,32,53,WRITE-IN,,1
Surrogate Queens,26824,32,54,Cassandra A. Johnson,Democratic,768
Surrogate Queens,26824,32,54,Stephen H. Weiner,Republican,38
Surrogate Queens,26824,32,54,Stephen H. Weiner,Conservative/Common Sense,5
Surrogate Queens,26824,32,54,WRITE-IN,,1
Surrogate Queens,26824,32,55,Cassandra A. Johnson,Democratic,526
Surrogate Queens,26824,32,55,Stephen H. Weiner,Republican,23
Surrogate Queens,26824,32,55,Stephen H. Weiner,Conservative/Common Sense,4
Surrogate Queens,26824,32,55,WRITE-IN,,0
Surrogate Queens,26824,32,56,Cassandra A. Johnson,Democratic,483
Surrogate Queens,26824,32,56,Stephen H. Weiner,Republican,38
Surrogate Queens,26824,32,56,Stephen H. Weiner,Conservative/Common Sense,5
Surrogate Queens,26824,32,56,WRITE-IN,,1
Surrogate Queens,26824,32,57,Cassandra A. Johnson,Democratic,533
Surrogate Queens,26824,32,57,Stephen H. Weiner,Republican,26
Surrogate Queens,26824,32,57,Stephen H. Weiner,Conservative/Common Sense,5
Surrogate Queens,26824,32,57,WRITE-IN,,0
Surrogate Queens,26824,32,58,Cassandra A. Johnson,Democratic,527
Surrogate Queens,26824,32,58,Stephen H. Weiner,Republican,13
Surrogate Queens,26824,32,58,Stephen H. Weiner,Conservative/Common Sense,9
Surrogate Queens,26824,32,58,WRITE-IN,,0
Surrogate Queens,26824,32,59,Cassandra A. Johnson,Democratic,493
Surrogate Queens,26824,32,59,Stephen H. Weiner,Republican,25
Surrogate Queens,26824,32,59,Stephen H. Weiner,Conservative/Common Sense,2
Surrogate Queens,26824,32,59,WRITE-IN,,0
Surrogate Queens,26824,32,60,Cassandra A. Johnson,Democratic,524
Surrogate Queens,26824,32,60,Stephen H. Weiner,Republican,20
Surrogate Queens,26824,32,60,Stephen H. Weiner,Conservative/Common Sense,4
Surrogate Queens,26824,32,60,WRITE-IN,,0
Surrogate Queens,26824,32,61,Cassandra A. Johnson,Democratic,518
Surrogate Queens,26824,32,61,Stephen H. Weiner,Republican,16
Surrogate Queens,26824,32,61,Stephen H. Weiner,Conservative/Common Sense,8
Surrogate Queens,26824,32,61,WRITE-IN,,1
Surrogate Queens,26824,32,62,Cassandra A. Johnson,Democratic,530
Surrogate Queens,26824,32,62,Stephen H. Weiner,Republican,35
Surrogate Queens,26824,32,62,Stephen H. Weiner,Conservative/Common Sense,8
Surrogate Queens,26824,32,62,WRITE-IN,,1
Surrogate Queens,26824,32,63,Cassandra A. Johnson,Democratic,409
Surrogate Queens,26824,32,63,Stephen H. Weiner,Republican,46
Surrogate Queens,26824,32,63,Stephen H. Weiner,Conservative/Common Sense,4
Surrogate Queens,26824,32,63,WRITE-IN,,0
Surrogate Queens,26824,32,64,Cassandra A. Johnson,Democratic,437
Surrogate Queens,26824,32,64,Stephen H. Weiner,Republican,38
Surrogate Queens,26824,32,64,Stephen H. Weiner,Conservative/Common Sense,8
Surrogate Queens,26824,32,64,WRITE-IN,,0
Surrogate Queens,26824,32,65,Cassandra A. Johnson,Democratic,528
Surrogate Queens,26824,32,65,Stephen H. Weiner,Republican,62
Surrogate Queens,26824,32,65,Stephen H. Weiner,Conservative/Common Sense,8
Surrogate Queens,26824,32,65,WRITE-IN,,3
Surrogate Queens,26824,32,66,Cassandra A. Johnson,Democratic,145
Surrogate Queens,26824,32,66,Stephen H. Weiner,Republican,17
Surrogate Queens,26824,32,66,Stephen H. Weiner,Conservative/Common Sense,3
Surrogate Queens,26824,32,66,WRITE-IN,,0
Surrogate Queens,26824,32,67,Cassandra A. Johnson,Democratic,475
Surrogate Queens,26824,32,67,Stephen H. Weiner,Republican,97
Surrogate Queens,26824,32,67,Stephen H. Weiner,Conservative/Common Sense,9
Surrogate Queens,26824,32,67,WRITE-IN,,0
Surrogate Queens,26824,32,68,Cassandra A. Johnson,Democratic,403
Surrogate Queens,26824,32,68,Stephen H. Weiner,Republican,84
Surrogate Queens,26824,32,68,Stephen H. Weiner,Conservative/Common Sense,12
Surrogate Queens,26824,32,68,WRITE-IN,,1
Surrogate Queens,26824,32,69,Cassandra A. Johnson,Democratic,0
Surrogate Queens,26824,32,69,Stephen H. Weiner,Republican,0
Surrogate Queens,26824,32,69,Stephen H. Weiner,Conservative/Common Sense,0
Surrogate Queens,26824,32,69,WRITE-IN,,0
Surrogate Queens,26824,33,1,Cassandra A. Johnson,Democratic,427
Surrogate Queens,26824,33,1,Stephen H. Weiner,Republican,424
Surrogate Queens,26824,33,1,Stephen H. Weiner,Conservative/Common Sense,37
Surrogate Queens,26824,33,1,WRITE-IN,,5
Surrogate Queens,26824,33,2,Cassandra A. Johnson,Democratic,519
Surrogate Queens,26824,33,2,Stephen H. Weiner,Republican,428
Surrogate Queens,26824,33,2,Stephen H. Weiner,Conservative/Common Sense,39
Surrogate Queens,26824,33,2,WRITE-IN,,12
Surrogate Queens,26824,33,3,Cassandra A. Johnson,Democratic,440
Surrogate Queens,26824,33,3,Stephen H. Weiner,Republican,392
Surrogate Queens,26824,33,3,Stephen H. Weiner,Conservative/Common Sense,30
Surrogate Queens,26824,33,3,WRITE-IN,,5
Surrogate Queens,26824,33,4,Cassandra A. Johnson,Democratic,422
Surrogate Queens,26824,33,4,Stephen H. Weiner,Republican,348
Surrogate Queens,26824,33,4,Stephen H. Weiner,Conservative/Common Sense,34
Surrogate Queens,26824,33,4,WRITE-IN,,6
Surrogate Queens,26824,33,5,Cassandra A. Johnson,Democratic,397
Surrogate Queens,26824,33,5,Stephen H. Weiner,Republican,285
Surrogate Queens,26824,33,5,Stephen H. Weiner,Conservative/Common Sense,21
Surrogate Queens,26824,33,5,WRITE-IN,,4
Surrogate Queens,26824,33,6,Cassandra A. Johnson,Democratic,463
Surrogate Queens,26824,33,6,Stephen H. Weiner,Republican,464
Surrogate Queens,26824,33,6,Stephen H. Weiner,Conservative/Common Sense,35
Surrogate Queens,26824,33,6,WRITE-IN,,5
Surrogate Queens,26824,33,7,Cassandra A. Johnson,Democratic,372
Surrogate Queens,26824,33,7,Stephen H. Weiner,Republican,250
Surrogate Queens,26824,33,7,Stephen H. Weiner,Conservative/Common Sense,36
Surrogate Queens,26824,33,7,WRITE-IN,,1
Surrogate Queens,26824,33,8,Cassandra A. Johnson,Democratic,463
Surrogate Queens,26824,33,8,Stephen H. Weiner,Republican,405
Surrogate Queens,26824,33,8,Stephen H. Weiner,Conservative/Common Sense,33
Surrogate Queens,26824,33,8,WRITE-IN,,7
Surrogate Queens,26824,33,9,Cassandra A. Johnson,Democratic,404
Surrogate Queens,26824,33,9,Stephen H. Weiner,Republican,347
Surrogate Queens,26824,33,9,Stephen H. Weiner,Conservative/Common Sense,43
Surrogate Queens,26824,33,9,WRITE-IN,,3
Surrogate Queens,26824,33,10,Cassandra A. Johnson,Democratic,428
Surrogate Queens,26824,33,10,Stephen H. Weiner,Republican,234
Surrogate Queens,26824,33,10,Stephen H. Weiner,Conservative/Common Sense,25
Surrogate Queens,26824,33,10,WRITE-IN,,5
Surrogate Queens,26824,33,11,Cassandra A. Johnson,Democratic,283
Surrogate Queens,26824,33,11,Stephen H. Weiner,Republican,148
Surrogate Queens,26824,33,11,Stephen H. Weiner,Conservative/Common Sense,6
Surrogate Queens,26824,33,11,WRITE-IN,,3
Surrogate Queens,26824,33,12,Cassandra A. Johnson,Democratic,490
Surrogate Queens,26824,33,12,Stephen H. Weiner,Republican,172
Surrogate Queens,26824,33,12,Stephen H. Weiner,Conservative/Common Sense,16
Surrogate Queens,26824,33,12,WRITE-IN,,1
Surrogate Queens,26824,33,13,Cassandra A. Johnson,Democratic,69
Surrogate Queens,26824,33,13,Stephen H. Weiner,Republican,18
Surrogate Queens,26824,33,13,Stephen H. Weiner,Conservative/Common Sense,1
Surrogate Queens,26824,33,13,WRITE-IN,,3
Surrogate Queens,26824,33,14,Cassandra A. Johnson,Democratic,347
Surrogate Queens,26824,33,14,Stephen H. Weiner,Republican,207
Surrogate Queens,26824,33,14,Stephen H. Weiner,Conservative/Common Sense,12
Surrogate Queens,26824,33,14,WRITE-IN,,1
Surrogate Queens,26824,33,15,Cassandra A. Johnson,Democratic,378
Surrogate Queens,26824,33,15,Stephen H. Weiner,Republican,144
Surrogate Queens,26824,33,15,Stephen H. Weiner,Conservative/Common Sense,10
Surrogate Queens,26824,33,15,WRITE-IN,,2
Surrogate Queens,26824,33,16,Cassandra A. Johnson,Democratic,458
Surrogate Queens,26824,33,16,Stephen H. Weiner,Republican,238
Surrogate Queens,26824,33,16,Stephen H. Weiner,Conservative/Common Sense,10
Surrogate Queens,26824,33,16,WRITE-IN,,12
Surrogate Queens,26824,33,17,Cassandra A. Johnson,Democratic,582
Surrogate Queens,26824,33,17,Stephen H. Weiner,Republican,251
Surrogate Queens,26824,33,17,Stephen H. Weiner,Conservative/Common Sense,30
Surrogate Queens,26824,33,17,WRITE-IN,,3
Surrogate Queens,26824,33,18,Cassandra A. Johnson,Democratic,474
Surrogate Queens,26824,33,18,Stephen H. Weiner,Republican,169
Surrogate Queens,26824,33,18,Stephen H. Weiner,Conservative/Common Sense,14
Surrogate Queens,26824,33,18,WRITE-IN,,4
Surrogate Queens,26824,33,19,Cassandra A. Johnson,Democratic,393
Surrogate Queens,26824,33,19,Stephen H. Weiner,Republican,153
Surrogate Queens,26824,33,19,Stephen H. Weiner,Conservative/Common Sense,10
Surrogate Queens,26824,33,19,WRITE-IN,,1
Surrogate Queens,26824,33,20,Cassandra A. Johnson,Democratic,438
Surrogate Queens,26824,33,20,Stephen H. Weiner,Republican,195
Surrogate Queens,26824,33,20,Stephen H. Weiner,Conservative/Common Sense,12
Surrogate Queens,26824,33,20,WRITE-IN,,7
Surrogate Queens,26824,33,21,Cassandra A. Johnson,Democratic,598
Surrogate Queens,26824,33,21,Stephen H. Weiner,Republican,219
Surrogate Queens,26824,33,21,Stephen H. Weiner,Conservative/Common Sense,15
Surrogate Queens,26824,33,21,WRITE-IN,,17
Surrogate Queens,26824,33,22,Cassandra A. Johnson,Democratic,256
Surrogate Queens,26824,33,22,Stephen H. Weiner,Republican,77
Surrogate Queens,26824,33,22,Stephen H. Weiner,Conservative/Common Sense,14
Surrogate Queens,26824,33,22,WRITE-IN,,0
Surrogate Queens,26824,33,23,Cassandra A. Johnson,Democratic,667
Surrogate Queens,26824,33,23,Stephen H. Weiner,Republican,214
Surrogate Queens,26824,33,23,Stephen H. Weiner,Conservative/Common Sense,18
Surrogate Queens,26824,33,23,WRITE-IN,,1
Surrogate Queens,26824,33,24,Cassandra A. Johnson,Democratic,102
Surrogate Queens,26824,33,24,Stephen H. Weiner,Republican,37
Surrogate Queens,26824,33,24,Stephen H. Weiner,Conservative/Common Sense,2
Surrogate Queens,26824,33,24,WRITE-IN,,0
Surrogate Queens,26824,33,25,Cassandra A. Johnson,Democratic,247
Surrogate Queens,26824,33,25,Stephen H. Weiner,Republican,71
Surrogate Queens,26824,33,25,Stephen H. Weiner,Conservative/Common Sense,7
Surrogate Queens,26824,33,25,WRITE-IN,,2
Surrogate Queens,26824,33,26,Cassandra A. Johnson,Democratic,87
Surrogate Queens,26824,33,26,Stephen H. Weiner,Republican,22
Surrogate Queens,26824,33,26,Stephen H. Weiner,Conservative/Common Sense,0
Surrogate Queens,26824,33,26,WRITE-IN,,0
Surrogate Queens,26824,33,27,Cassandra A. Johnson,Democratic,413
Surrogate Queens,26824,33,27,Stephen H. Weiner,Republican,76
Surrogate Queens,26824,33,27,Stephen H. Weiner,Conservative/Common Sense,11
Surrogate Queens,26824,33,27,WRITE-IN,,0
Surrogate Queens,26824,33,28,Cassandra A. Johnson,Democratic,172
Surrogate Queens,26824,33,28,Stephen H. Weiner,Republican,29
Surrogate Queens,26824,33,28,Stephen H. Weiner,Conservative/Common Sense,1
Surrogate Queens,26824,33,28,WRITE-IN,,0
Surrogate Queens,26824,33,29,Cassandra A. Johnson,Democratic,698
Surrogate Queens,26824,33,29,Stephen H. Weiner,Republican,95
Surrogate Queens,26824,33,29,Stephen H. Weiner,Conservative/Common Sense,12
Surrogate Queens,26824,33,29,WRITE-IN,,3
Surrogate Queens,26824,33,30,Cassandra A. Johnson,Democratic,792
Surrogate Queens,26824,33,30,Stephen H. Weiner,Republican,84
Surrogate Queens,26824,33,30,Stephen H. Weiner,Conservative/Common Sense,6
Surrogate Queens,26824,33,30,WRITE-IN,,3
Surrogate Queens,26824,33,31,Cassandra A. Johnson,Democratic,646
Surrogate Queens,26824,33,31,Stephen H. Weiner,Republican,53
Surrogate Queens,26824,33,31,Stephen H. Weiner,Conservative/Common Sense,12
Surrogate Queens,26824,33,31,WRITE-IN,,0
Surrogate Queens,26824,33,32,Cassandra A. Johnson,Democratic,857
Surrogate Queens,26824,33,32,Stephen H. Weiner,Republican,54
Surrogate Queens,26824,33,32,Stephen H. Weiner,Conservative/Common Sense,11
Surrogate Queens,26824,33,32,WRITE-IN,,0
Surrogate Queens,26824,33,33,Cassandra A. Johnson,Democratic,515
Surrogate Queens,26824,33,33,Stephen H. Weiner,Republican,31
Surrogate Queens,26824,33,33,Stephen H. Weiner,Conservative/Common Sense,3
Surrogate Queens,26824,33,33,WRITE-IN,,1
Surrogate Queens,26824,33,34,Cassandra A. Johnson,Democratic,755
Surrogate Queens,26824,33,34,Stephen H. Weiner,Republican,39
Surrogate Queens,26824,33,34,Stephen H. Weiner,Conservative/Common Sense,12
Surrogate Queens,26824,33,34,WRITE-IN,,2
Surrogate Queens,26824,33,35,Cassandra A. Johnson,Democratic,879
Surrogate Queens,26824,33,35,Stephen H. Weiner,Republican,40
Surrogate Queens,26824,33,35,Stephen H. Weiner,Conservative/Common Sense,5
Surrogate Queens,26824,33,35,WRITE-IN,,0
Surrogate Queens,26824,33,36,Cassandra A. Johnson,Democratic,829
Surrogate Queens,26824,33,36,Stephen H. Weiner,Republican,27
Surrogate Queens,26824,33,36,Stephen H. Weiner,Conservative/Common Sense,8
Surrogate Queens,26824,33,36,WRITE-IN,,0
Surrogate Queens,26824,33,37,Cassandra A. Johnson,Democratic,802
Surrogate Queens,26824,33,37,Stephen H. Weiner,Republican,41
Surrogate Queens,26824,33,37,Stephen H. Weiner,Conservative/Common Sense,6
Surrogate Queens,26824,33,37,WRITE-IN,,0
Surrogate Queens,26824,33,38,Cassandra A. Johnson,Democratic,690
Surrogate Queens,26824,33,38,Stephen H. Weiner,Republican,36
Surrogate Queens,26824,33,38,Stephen H. Weiner,Conservative/Common Sense,6
Surrogate Queens,26824,33,38,WRITE-IN,,0
Surrogate Queens,26824,33,39,Cassandra A. Johnson,Democratic,597
Surrogate Queens,26824,33,39,Stephen H. Weiner,Republican,41
Surrogate Queens,26824,33,39,Stephen H. Weiner,Conservative/Common Sense,6
Surrogate Queens,26824,33,39,WRITE-IN,,0
Surrogate Queens,26824,33,40,Cassandra A. Johnson,Democratic,526
Surrogate Queens,26824,33,40,Stephen H. Weiner,Republican,30
Surrogate Queens,26824,33,40,Stephen H. Weiner,Conservative/Common Sense,14
Surrogate Queens,26824,33,40,WRITE-IN,,0
Surrogate Queens,26824,33,41,Cassandra A. Johnson,Democratic,460
Surrogate Queens,26824,33,41,Stephen H. Weiner,Republican,31
Surrogate Queens,26824,33,41,Stephen H. Weiner,Conservative/Common Sense,1
Surrogate Queens,26824,33,41,WRITE-IN,,1
Surrogate Queens,26824,33,42,Cassandra A. Johnson,Democratic,721
Surrogate Queens,26824,33,42,Stephen H. Weiner,Republican,59
